voltage,c_rate,soc,soh,phase,cycle_number,cycle_capacity_ah
4.209610444,0.14322184133333335,89.65408348057812,100.0,charge,1,1.548970284333332
4.209699529,0.14323143600000002,89.68014514903508,100.0,charge,1,1.548970284333332
4.209753002,0.14314701533333332,89.70608712686655,100.0,charge,1,1.548970284333332
4.209711658,0.14248379933333333,89.73202910469801,100.0,charge,1,1.548970284333332
4.209681747,0.14306534533333334,89.75796722154156,100.0,charge,1,1.548970284333332
4.20973586,0.14356424666666667,89.78397097517974,100.0,charge,1,1.548970284333332
4.209640413,0.14332470533333333,89.80991295301122,100.0,charge,1,1.548970284333332
4.209721776,0.14319906266666668,89.83591284566148,100.0,charge,1,1.548970284333332
4.209871694,0.142390926,89.86197451411844,100.0,charge,1,1.548970284333332
4.209901969,0.14261710066666666,89.88791649194991,100.0,charge,1,1.548970284333332
4.209912266,0.14208927866666668,89.91385460879346,100.0,charge,1,1.548970284333332
4.20994745,0.14263601466666667,89.93985836243164,100.0,charge,1,1.548970284333332
4.209968409,0.14257758533333334,89.96578579834437,100.0,charge,1,1.548970284333332
4.209905016,0.14269217533333334,89.99165548083585,100.0,charge,1,1.548970284333332
4.210078538,0.14265005266666667,90.01758291674858,100.0,charge,1,1.548970284333332
4.210225525,0.14237212600000002,90.0435142028894,100.0,charge,1,1.548970284333332
4.210179405,0.143672494,90.06938125818753,100.0,charge,1,1.548970284333332
4.210384877,0.14242705133333333,90.09524831348568,100.0,charge,1,1.548970284333332
4.21029028,0.14219098533333333,90.12105774986048,100.0,charge,1,1.548970284333332
4.210426748,0.1419917,90.14686718623533,100.0,charge,1,1.548970284333332
4.210508866,0.14235574466666667,90.1727957017183,100.0,charge,1,1.548970284333332
4.210542069,0.14241941733333333,90.19853284275314,100.0,charge,1,1.548970284333332
4.210520737,0.141876806,90.22426615328628,100.0,charge,1,1.548970284333332
4.210593141,0.14173468,90.25000329432112,100.0,charge,1,1.548970284333332
4.210636329,0.14174318066666666,90.2758017233834,100.0,charge,1,1.548970284333332
4.210678536,0.141582528,90.3014747967664,100.0,charge,1,1.548970284333332
4.210779891,0.14041954133333334,90.3272732258287,100.0,charge,1,1.548970284333332
4.210835139,0.14104389666666667,90.35300744377469,100.0,charge,1,1.548970284333332
4.211147547,0.14252676533333333,90.37868433869288,100.0,charge,1,1.548970284333332
4.211068297,0.14125048866666667,90.40441855663886,100.0,charge,1,1.548970284333332
4.210994882,0.142010966,90.43015659612004,100.0,charge,1,1.548970284333332
4.211230345,0.14142784,90.45581835732848,100.0,charge,1,1.548970284333332
4.211188315,0.14073654333333332,90.48142295690668,100.0,charge,1,1.548970284333332
4.211235183,0.14006758933333333,90.507202852151,100.0,charge,1,1.548970284333332
4.211271576,0.14128690533333335,90.53292558576506,100.0,charge,1,1.548970284333332
4.211575705,0.14125204133333333,90.55835208315318,100.0,charge,1,1.548970284333332
4.211503117,0.14154118733333335,90.58377477873248,100.0,charge,1,1.548970284333332
4.211670521,0.140959774,90.6092012761206,100.0,charge,1,1.548970284333332
4.21167025,0.14128451133333333,90.63480265671448,100.0,charge,1,1.548970284333332
4.211744227,0.140169114,90.66015719231751,100.0,charge,1,1.548970284333332
4.211912076,0.14033735533333333,90.68550793687162,100.0,charge,1,1.548970284333332
4.211932798,0.14040270200000002,90.71080250432048,100.0,charge,1,1.548970284333332
4.211981307,0.14032493933333332,90.73609328968686,100.0,charge,1,1.548970284333332
4.212031406,0.14006953133333333,90.76138785713572,100.0,charge,1,1.548970284333332
4.212099108,0.13950576533333334,90.78673915582137,100.0,charge,1,1.548970284333332
4.212090428,0.14021973133333335,90.812090454507,100.0,charge,1,1.548970284333332
4.212089155,0.13903367666666666,90.83732128068571,100.0,charge,1,1.548970284333332
4.212486486,0.13956566666666667,90.86255587998036,100.0,charge,1,1.548970284333332
4.212387351,0.14041596333333334,90.88778670615906,100.0,charge,1,1.548970284333332
4.212514926,0.14076308266666668,90.9131986419021,100.0,charge,1,1.548970284333332
4.212593008,0.13977947866666665,90.93835751705558,100.0,charge,1,1.548970284333332
4.212629701,0.13978482866666667,90.96352015456516,100.0,charge,1,1.548970284333332
4.212705411,0.13779515333333334,90.98867902971864,100.0,charge,1,1.548970284333332
4.212763667,0.140205092,91.0138416672282,100.0,charge,1,1.548970284333332
4.212863632,0.13870072666666666,91.0390606916598,100.0,charge,1,1.548970284333332
4.212767677,0.13804024466666667,91.06421956681328,100.0,charge,1,1.548970284333332
4.213004219,0.138448316,91.08932223616864,100.0,charge,1,1.548970284333332
4.213142007,0.13868224866666667,91.11442115213444,100.0,charge,1,1.548970284333332
4.213287305,0.13940394733333333,91.13958012233316,100.0,charge,1,1.548970284333332
4.21332302,0.13811729,91.16461082990344,100.0,charge,1,1.548970284333332
4.213295573,0.13851835333333332,91.18981369844089,100.0,charge,1,1.548970284333332
4.213406127,0.13900195666666668,91.21484440601118,100.0,charge,1,1.548970284333332
4.213503092,0.13851419533333334,91.23981141176408,100.0,charge,1,1.548970284333332
4.213645408,0.13814024733333333,91.26478215118014,100.0,charge,1,1.548970284333332
4.211091477,0.12724503533333334,91.28775660023756,100.0,charge,1,1.548970284333332
4.210841081,0.127742052,91.3107004160411,100.0,charge,1,1.548970284333332
4.21080819,0.12716380266666666,91.33364080125016,100.0,charge,1,1.548970284333332
4.210814315,0.12735049933333334,91.35664458520792,100.0,charge,1,1.548970284333332
4.210603126,0.12764697933333333,91.37975499555662,100.0,charge,1,1.548970284333332
4.210854843,0.12757017866666667,91.40269538076568,100.0,charge,1,1.548970284333332
4.210805851,0.12654973066666667,91.42563919656922,100.0,charge,1,1.548970284333332
4.210671867,0.12673193,91.44857958177828,100.0,charge,1,1.548970284333332
4.210802204,0.12688807066666666,91.47157485649883,100.0,charge,1,1.548970284333332
4.210726942,0.1269157,91.49463023387156,100.0,charge,1,1.548970284333332
4.210961038,0.12717433666666667,91.51757404967508,100.0,charge,1,1.548970284333332
4.210952141,0.12738334666666667,91.54051443488416,100.0,charge,1,1.548970284333332
4.210727369,0.127362962,91.56345825068767,100.0,charge,1,1.548970284333332
4.210988882,0.12679772666666667,91.58639863589674,100.0,charge,1,1.548970284333332
4.211045104,0.12746133266666668,91.6094488001288,100.0,charge,1,1.548970284333332
4.21109284,0.12641479133333333,91.63233772642084,100.0,charge,1,1.548970284333332
4.211032459,0.12714061733333334,91.6552781116299,100.0,charge,1,1.548970284333332
4.211015751,0.12656316266666667,91.67838316537345,100.0,charge,1,1.548970284333332
4.211107193,0.126672108,91.70178851359448,100.0,charge,1,1.548970284333332
4.211288556,0.127466298,91.72487239736014,100.0,charge,1,1.548970284333332
4.211223102,0.12654097,91.74784684641756,100.0,charge,1,1.548970284333332
4.211448276,0.12634452266666665,91.77093073018322,100.0,charge,1,1.548970284333332
4.21150364,0.12747872666666668,91.7939633164294,100.0,charge,1,1.548970284333332
4.211414291,0.12632303466666667,91.81709849771454,100.0,charge,1,1.548970284333332
4.21157462,0.12619627466666666,91.8400763666066,100.0,charge,1,1.548970284333332
4.211501882,0.12622804066666668,91.86304515240354,100.0,charge,1,1.548970284333332
4.21160033,0.12673944933333334,91.88596277517894,100.0,charge,1,1.548970284333332
4.211640475,0.1257676,91.90888039795436,100.0,charge,1,1.548970284333332
4.211729722,0.12642549133333333,91.93215073892291,100.0,charge,1,1.548970284333332
4.21184691,0.12632659466666665,91.95488726289386,100.0,charge,1,1.548970284333332
4.211798512,0.12606608333333333,91.97762718697308,100.0,charge,1,1.548970284333332
4.211956806,0.12646009466666666,92.000363710944,100.0,charge,1,1.548970284333332
4.211996015,0.12605836933333334,92.02304923329096,100.0,charge,1,1.548970284333332
4.212119653,0.12647458066666667,92.04584015899412,100.0,charge,1,1.548970284333332
4.212164607,0.125796488,92.06858008307331,100.0,charge,1,1.548970284333332
4.212268676,0.12535339333333334,92.09120578073052,100.0,charge,1,1.548970284333332
4.212190462,0.12509759,92.11388234551376,100.0,charge,1,1.548970284333332
4.212301027,0.12631759666666667,92.13656230143876,100.0,charge,1,1.548970284333332
4.212436692,0.12569972066666665,92.15929312448976,100.0,charge,1,1.548970284333332
4.212381207,0.12488580933333333,92.18190973008532,100.0,charge,1,1.548970284333332
4.212528502,0.12458702466666667,92.20452971785606,100.0,charge,1,1.548970284333332
4.212650654,0.12618010933333332,92.22709559082357,100.0,charge,1,1.548970284333332
4.212697861,0.12485558066666667,92.24981704385046,100.0,charge,1,1.548970284333332
4.212754626,0.12569923266666666,92.2724370316212,100.0,charge,1,1.548970284333332
4.212788466,0.12475014333333334,92.29505363721675,100.0,charge,1,1.548970284333332
4.212819681,0.12515888933333333,92.31760166320248,100.0,charge,1,1.548970284333332
4.212896203,0.12499908466666666,92.3401463177728,100.0,charge,1,1.548970284333332
4.212921256,0.12451455066666667,92.36279885763491,100.0,charge,1,1.548970284333332
4.213182778,0.12493628866666667,92.3852869154664,100.0,charge,1,1.548970284333332
4.213126555,0.12460103266666667,92.40777161084904,100.0,charge,1,1.548970284333332
4.21329125,0.12446266,92.43025966868052,100.0,charge,1,1.548970284333332
4.213411324,0.12547618400000002,92.45267241303794,100.0,charge,1,1.548970284333332
4.213468173,0.12483931799999999,92.4751387844194,100.0,charge,1,1.548970284333332
4.21357115,0.12440914199999999,92.49755488046584,100.0,charge,1,1.548970284333332
4.211120828,0.11247405933333333,92.51780909406652,100.0,charge,1,1.548970284333332
4.210851913,0.11273055866666666,92.53806633656112,100.0,charge,1,1.548970284333332
4.210770653,0.11177311866666667,92.55832055016178,100.0,charge,1,1.548970284333332
4.211092445,0.113621792,92.5786716883677,100.0,charge,1,1.548970284333332
4.210857861,0.11297412933333334,92.5989259019684,100.0,charge,1,1.548970284333332
4.210885079,0.11240347533333334,92.61913468216036,100.0,charge,1,1.548970284333332
4.210921122,0.11165278133333334,92.63939192465496,100.0,charge,1,1.548970284333332
4.211042941,0.11186377066666665,92.65974306286088,100.0,charge,1,1.548970284333332
4.211064673,0.11169914333333332,92.67993731727388,100.0,charge,1,1.548970284333332
4.211256855,0.11164884866666668,92.70032182711203,100.0,charge,1,1.548970284333332
4.211315816,0.111400966,92.7208482735372,100.0,charge,1,1.548970284333332
4.211277301,0.11184356733333334,92.74092543941175,100.0,charge,1,1.548970284333332
4.211447972,0.11121326999999999,92.76100260528632,100.0,charge,1,1.548970284333332
4.211630697,0.11122909399999999,92.78107977116088,100.0,charge,1,1.548970284333332
4.211637151,0.111452124,92.80109411214472,100.0,charge,1,1.548970284333332
4.211813092,0.11126345666666666,92.82125246277734,100.0,charge,1,1.548970284333332
4.2120006,0.11109343133333333,92.84126980396216,100.0,charge,1,1.548970284333332
4.212115204,0.11128338733333333,92.8612631865782,100.0,charge,1,1.548970284333332
4.211961173,0.110141268,92.8812057486942,100.0,charge,1,1.548970284333332
4.212309238,0.10965565066666666,92.90119913131022,100.0,charge,1,1.548970284333332
4.212494241,0.10992756199999999,92.9211772528918,100.0,charge,1,1.548970284333332
4.212418514,0.10903906933333334,92.94106297975922,100.0,charge,1,1.548970284333332
4.212593277,0.11078783933333335,92.9609934137464,100.0,charge,1,1.548970284333332
4.212634243,0.11091570533333334,92.980866860054,100.0,charge,1,1.548970284333332
4.212803046,0.10953068933333333,93.00073733485348,100.0,charge,1,1.548970284333332
4.212988865,0.11098820799999999,93.02075044204274,100.0,charge,1,1.548970284333332
4.21303729,0.10939056333333334,93.040548965817,100.0,charge,1,1.548970284333332
4.213026859,0.10966140066666667,93.06035045033954,100.0,charge,1,1.548970284333332
4.213222979,0.10915504066666666,93.0801489741138,100.0,charge,1,1.548970284333332
4.213178407,0.10879769866666666,93.09989049048212,100.0,charge,1,1.548970284333332
4.213338215,0.10954626066666667,93.11967628357677,100.0,charge,1,1.548970284333332
4.213523009,0.10937872133333333,93.13941484816336,100.0,charge,1,1.548970284333332
4.213496484,0.10904711466666667,93.1590844027466,100.0,charge,1,1.548970284333332
4.213546405,0.10859356666666665,93.17884512900932,100.0,charge,1,1.548970284333332
4.213734829,0.10914319,93.1988352549816,100.0,charge,1,1.548970284333332
4.21105767,0.09760741266666667,93.21676278489744,100.0,charge,1,1.548970284333332
4.210888968,0.09753556933333334,93.23444762311928,100.0,charge,1,1.548970284333332
4.210789052,0.09784205733333333,93.252326436083,100.0,charge,1,1.548970284333332
4.210754758,0.09796958466666666,93.27003838012575,100.0,charge,1,1.548970284333332
4.210767368,0.09872210866666666,93.28766821406454,100.0,charge,1,1.548970284333332
4.210767127,0.098463464,93.3053404274118,100.0,charge,1,1.548970284333332
4.210880991,0.09967094333333333,93.3230550201676,100.0,charge,1,1.548970284333332
4.21065637,0.09851687933333332,93.34080934361889,100.0,charge,1,1.548970284333332
4.210762026,0.098385118,93.35852128766162,100.0,charge,1,1.548970284333332
4.210704092,0.097732828,93.3761935010089,100.0,charge,1,1.548970284333332
4.210828587,0.09827104399999999,93.3939080937647,100.0,charge,1,1.548970284333332
4.210763176,0.09745467000000001,93.41159029403336,100.0,charge,1,1.548970284333332
4.210753919,0.09755810266666666,93.4292625073806,100.0,charge,1,1.548970284333332
4.21086272,0.097525782,93.44731402109662,100.0,charge,1,1.548970284333332
4.210787935,0.09804770066666667,93.46512020516546,100.0,charge,1,1.548970284333332
4.2108175,0.097694526,93.48301080373656,100.0,charge,1,1.548970284333332
4.210869333,0.09762493933333333,93.50077478055428,100.0,charge,1,1.548970284333332
4.210961727,0.09867011266666666,93.518538757372,100.0,charge,1,1.548970284333332
4.210887324,0.097692972,93.53622359559382,100.0,charge,1,1.548970284333332
4.210969938,0.09760936799999999,93.55398757241154,100.0,charge,1,1.548970284333332
4.211164877,0.09732623133333333,93.57204172408076,100.0,charge,1,1.548970284333332
4.211101664,0.09737588800000001,93.58992968469865,100.0,charge,1,1.548970284333332
4.211082627,0.09806014466666667,93.60788040564827,100.0,charge,1,1.548970284333332
4.211154348,0.09725607600000001,93.62572879696825,100.0,charge,1,1.548970284333332
4.211205845,0.09703850866666668,93.64343239317134,100.0,charge,1,1.548970284333332
4.211163907,0.09834244866666668,93.66105449078782,100.0,charge,1,1.548970284333332
4.211224096,0.09697068599999999,93.67867658840431,100.0,charge,1,1.548970284333332
4.211331822,0.09713868866666665,93.69626845446744,100.0,charge,1,1.548970284333332
4.211392506,0.09710742933333333,93.71389055208394,100.0,charge,1,1.548970284333332
4.211420134,0.09765376399999999,93.73144052651782,100.0,charge,1,1.548970284333332
4.211356983,0.09733817133333333,93.74895122754928,100.0,charge,1,1.548970284333332
4.211522553,0.09787758266666667,93.76650120198316,100.0,charge,1,1.548970284333332
4.211513238,0.09771489866666666,93.78425539810968,100.0,charge,1,1.548970284333332
4.211701784,0.09726575933333333,93.80209337749471,100.0,charge,1,1.548970284333332
4.211724836,0.09703575800000001,93.81984757362125,100.0,charge,1,1.548970284333332
4.211546178,0.09675485066666667,93.83752060471608,100.0,charge,1,1.548970284333332
4.211726861,0.09698272466666667,93.85529488587036,100.0,charge,1,1.548970284333332
4.211844098,0.09620899933333334,93.87284747853106,100.0,charge,1,1.548970284333332
4.211779714,0.095930168,93.89058001152053,100.0,charge,1,1.548970284333332
4.211739867,0.09550341266666666,93.90811163146702,100.0,charge,1,1.548970284333332
4.211870062,0.09662640666666666,93.92576588664754,100.0,charge,1,1.548970284333332
4.211862705,0.09680342933333334,93.9433783936633,100.0,charge,1,1.548970284333332
4.211944752,0.09612112266666667,93.96099090067904,100.0,charge,1,1.548970284333332
4.212053728,0.09558441866666667,93.97860340769478,100.0,charge,1,1.548970284333332
4.211999197,0.09642449333333335,93.9961432858156,100.0,charge,1,1.548970284333332
4.212175299,0.09585882933333334,94.01364158792904,100.0,charge,1,1.548970284333332
4.212099334,0.09664159266666666,94.03118146604989,100.0,charge,1,1.548970284333332
4.212248033,0.096315256,94.0487213441707,100.0,charge,1,1.548970284333332
4.212262148,0.09673162866666667,94.06626122229152,100.0,charge,1,1.548970284333332
4.212351168,0.09620762333333333,94.0837017333243,100.0,charge,1,1.548970284333332
4.212219083,0.09609372533333332,94.10124161144512,100.0,charge,1,1.548970284333332
4.212361094,0.095781092,94.11872096548689,100.0,charge,1,1.548970284333332
4.212503131,0.09616514999999999,94.1362003195286,100.0,charge,1,1.548970284333332
4.21247928,0.09616001066666667,94.15363824102744,100.0,charge,1,1.548970284333332
4.212503821,0.09530690733333334,94.17107616252628,100.0,charge,1,1.548970284333332
4.212572354,0.09630076333333333,94.18855551656804,100.0,charge,1,1.548970284333332
4.212619873,0.09525797200000001,94.20603487060978,100.0,charge,1,1.548970284333332
4.212566683,0.09602985266666668,94.2234149920614,100.0,charge,1,1.548970284333332
4.212839207,0.09534996133333333,94.24083382202404,100.0,charge,1,1.548970284333332
4.212683746,0.09564714466666667,94.25817007382985,100.0,charge,1,1.548970284333332
4.212721225,0.09516002800000001,94.27551627489758,100.0,charge,1,1.548970284333332
4.212844557,0.09468122333333334,94.2928963963492,100.0,charge,1,1.548970284333332
4.212792029,0.09508470733333334,94.31027393723342,100.0,charge,1,1.548970284333332
4.21291109,0.095530124,94.32765405868504,100.0,charge,1,1.548970284333332
4.212924567,0.09390688066666668,94.34500025975278,100.0,charge,1,1.548970284333332
4.213058185,0.097195554,94.36234646082052,100.0,charge,1,1.548970284333332
4.213168903,0.09545085466666665,94.3796515449672,100.0,charge,1,1.548970284333332
4.213355256,0.09538472199999999,94.39699774603494,100.0,charge,1,1.548970284333332
4.213130527,0.09502773199999999,94.41434394710268,100.0,charge,1,1.548970284333332
4.213228683,0.09530197733333333,94.43164903124938,100.0,charge,1,1.548970284333332
4.213277243,0.09523201333333332,94.44899523231712,100.0,charge,1,1.548970284333332
4.213398943,0.09582136133333334,94.46628090930577,100.0,charge,1,1.548970284333332
4.213467239,0.09592153533333332,94.4835665862944,100.0,charge,1,1.548970284333332
4.213368064,0.09516280333333334,94.50081385066753,100.0,charge,1,1.548970284333332
4.213406091,0.09507622066666667,94.51809952765616,100.0,charge,1,1.548970284333332
4.213573955,0.094138862,94.53534423118823,100.0,charge,1,1.548970284333332
4.210850565,0.08307147399999999,94.55047561320904,100.0,charge,1,1.548970284333332
4.210766312,0.08390176533333334,94.56568170973968,100.0,charge,1,1.548970284333332
4.210584721,0.083413158,94.58092167285504,100.0,charge,1,1.548970284333332
4.210522313,0.08452923133333333,94.59612551161337,100.0,charge,1,1.548970284333332
4.210446487,0.084150128,94.6114259988078,100.0,charge,1,1.548970284333332
4.210471634,0.083494316,94.62665621709806,100.0,charge,1,1.548970284333332
4.210506873,0.08436777866666667,94.641920436471,100.0,charge,1,1.548970284333332
4.210432754,0.08418963533333333,94.65725719148692,100.0,charge,1,1.548970284333332
4.210386816,0.08435315,94.67252141085986,100.0,charge,1,1.548970284333332
4.210242244,0.08319103733333334,94.68778789697164,100.0,charge,1,1.548970284333332
4.210302559,0.08307406066666666,94.70301584852308,100.0,charge,1,1.548970284333332
4.210344053,0.08338384466666666,94.71828233463484,100.0,charge,1,1.548970284333332
4.210300855,0.08358710600000001,94.73358282182927,100.0,charge,1,1.548970284333332
4.210279435,0.08379171466666667,94.74881304011956,100.0,charge,1,1.548970284333332
4.210123414,0.08350828933333333,94.7640772594925,100.0,charge,1,1.548970284333332
4.210349965,0.08443895866666667,94.77934147886543,100.0,charge,1,1.548970284333332
4.210345969,0.08408441,94.79464196605988,100.0,charge,1,1.548970284333332
4.210513206,0.08377298999999999,94.80990845217164,100.0,charge,1,1.548970284333332
4.210314002,0.08412309933333334,94.82517267154458,100.0,charge,1,1.548970284333332
4.210299879,0.08404015066666666,94.84037651030292,100.0,charge,1,1.548970284333332
4.210508575,0.083257318,94.85564299641467,100.0,charge,1,1.548970284333332
4.21049998,0.083709932,94.87081296858833,100.0,charge,1,1.548970284333332
4.210461775,0.08320852333333333,94.88605293170366,100.0,charge,1,1.548970284333332
4.210365549,0.08419195266666667,94.90125677046198,100.0,charge,1,1.548970284333332
4.210508306,0.08239858666666666,94.91652098983492,100.0,charge,1,1.548970284333332
4.21055895,0.08427329533333333,94.93169096200856,100.0,charge,1,1.548970284333332
4.210530627,0.08283048533333333,94.94696704948092,100.0,charge,1,1.548970284333332
4.210616196,0.08339968866666668,94.96220701259624,100.0,charge,1,1.548970284333332
4.210478716,0.08348343866666667,94.97741085135458,100.0,charge,1,1.548970284333332
4.210744742,0.08378561533333334,94.99265081446993,100.0,charge,1,1.548970284333332
4.210700655,0.08321775266666666,95.00785465322824,100.0,charge,1,1.548970284333332
4.210535637,0.08351597933333334,95.0230946163436,100.0,charge,1,1.548970284333332
4.210825131,0.08279684933333332,95.03826458851722,100.0,charge,1,1.548970284333332
4.210712529,0.08274676066666667,95.05347068504786,100.0,charge,1,1.548970284333332
4.210858314,0.08373023933333333,95.0686745238062,100.0,charge,1,1.548970284333332
4.210756904,0.08222047533333333,95.083805905827,100.0,charge,1,1.548970284333332
4.210928412,0.08306642066666667,95.09893953486028,100.0,charge,1,1.548970284333332
4.210965192,0.08270157,95.11407091688106,100.0,charge,1,1.548970284333332
4.210775859,0.08379934533333333,95.12916859371472,100.0,charge,1,1.548970284333332
4.21098672,0.08266623333333332,95.1442999757355,100.0,charge,1,1.548970284333332
4.210996614,0.08356993,95.15943360476878,100.0,charge,1,1.548970284333332
4.211042479,0.08379222600000001,95.17450460617496,100.0,charge,1,1.548970284333332
4.211034565,0.08184703333333333,95.18957560758116,100.0,charge,1,1.548970284333332
4.210974361,0.082668756,95.20461303829812,100.0,charge,1,1.548970284333332
4.211135931,0.08338637133333333,95.2196840397043,100.0,charge,1,1.548970284333332
4.211031891,0.082350306,95.2348266585808,100.0,charge,1,1.548970284333332
4.211158249,0.08197527266666667,95.2498640892978,100.0,charge,1,1.548970284333332
4.211359925,0.083702176,95.26493509070396,100.0,charge,1,1.548970284333332
4.211185747,0.08262984466666666,95.28000833015612,100.0,charge,1,1.548970284333332
4.211384113,0.083054068,95.29507933156228,100.0,charge,1,1.548970284333332
4.211312229,0.08234289,95.31018614170364,100.0,charge,1,1.548970284333332
4.211355935,0.08218616933333334,95.3252235724206,100.0,charge,1,1.548970284333332
4.21140676,0.08281154266666667,95.34022211708928,100.0,charge,1,1.548970284333332
4.211349112,0.08234081866666666,95.35522066175794,100.0,charge,1,1.548970284333332
4.211460636,0.08310194933333333,95.37029047958214,100.0,charge,1,1.548970284333332
4.21150321,0.08304405733333334,95.38525561495914,100.0,charge,1,1.548970284333332
4.211431753,0.08297576,95.4002541596278,100.0,charge,1,1.548970284333332
4.211453916,0.08234683799999999,95.41525493158257,100.0,charge,1,1.548970284333332
4.211543885,0.08043636666666666,95.43021783967346,100.0,charge,1,1.548970284333332
4.211656198,0.08156355,95.44521861162823,100.0,charge,1,1.548970284333332
4.211544687,0.082613956,95.4602171562969,100.0,charge,1,1.548970284333332
4.211695936,0.08201018533333333,95.47515532035096,100.0,charge,1,1.548970284333332
4.211754657,0.08182903,95.49012045572796,100.0,charge,1,1.548970284333332
4.211713296,0.08152629333333333,95.50506083810156,100.0,charge,1,1.548970284333332
4.211837722,0.08338882399999999,95.5199990021556,100.0,charge,1,1.548970284333332
4.211933222,0.081958558,95.53493716620967,100.0,charge,1,1.548970284333332
4.211863165,0.08139604,95.54987754858332,100.0,charge,1,1.548970284333332
4.211798258,0.08169451,95.56481571263735,100.0,charge,1,1.548970284333332
4.212028145,0.081725832,95.57968141995389,100.0,charge,1,1.548970284333332
4.212009218,0.08039805800000001,95.59451401387422,100.0,charge,1,1.548970284333332
4.212192607,0.08246875399999999,95.6093819287505,100.0,charge,1,1.548970284333332
4.212276868,0.08217906066666666,95.62422243294382,100.0,charge,1,1.548970284333332
4.212313358,0.08110534133333333,95.63899258215432,100.0,charge,1,1.548970284333332
4.21222965,0.08063793666666667,95.65386826383909,100.0,charge,1,1.548970284333332
4.212565056,0.08162499133333333,95.668673590541,100.0,charge,1,1.548970284333332
4.212547386,0.08116616133333333,95.68348111583612,100.0,charge,1,1.548970284333332
4.212731361,0.081814086,95.69828644253803,100.0,charge,1,1.548970284333332
4.212620141,0.08104496800000001,95.71303138862535,100.0,charge,1,1.548970284333332
4.212810215,0.08137094333333333,95.7277434903124,100.0,charge,1,1.548970284333332
4.212756182,0.07993194066666666,95.74245084153172,100.0,charge,1,1.548970284333332
4.21298711,0.08191940333333333,95.75709064787878,100.0,charge,1,1.548970284333332
4.213090397,0.081206842,95.77176313722858,100.0,charge,1,1.548970284333332
4.213342777,0.081495148,95.7864378054452,100.0,charge,1,1.548970284333332
4.213247897,0.08101103933333333,95.80108463258544,100.0,charge,1,1.548970284333332
4.213210707,0.079799808,95.8156967413206,100.0,charge,1,1.548970284333332
4.213494383,0.07982797866666667,95.83030885005576,100.0,charge,1,1.548970284333332
4.213590463,0.08052476866666666,95.8448884102862,100.0,charge,1,1.548970284333332
4.210881363,0.06750226933333334,95.85738905358184,100.0,charge,1,1.548970284333332
4.210820394,0.06852282,95.86996029754324,100.0,charge,1,1.548970284333332
4.210650528,0.070644414,95.88253154150466,100.0,charge,1,1.548970284333332
4.21068731,0.06831755266666667,95.89503218480029,100.0,charge,1,1.548970284333332
4.210734119,0.07028464666666666,95.90753097202418,100.0,charge,1,1.548970284333332
4.21081417,0.06885084266666668,95.9201022159856,100.0,charge,1,1.548970284333332
4.210714091,0.06802097133333333,95.9326753267786,100.0,charge,1,1.548970284333332
4.21083634,0.069361882,95.94521856826609,100.0,charge,1,1.548970284333332
4.210788469,0.069713488,95.9577898122275,100.0,charge,1,1.548970284333332
4.210832557,0.06964396133333334,95.97033305371497,100.0,charge,1,1.548970284333332
4.210971847,0.069725812,95.98283184093889,100.0,charge,1,1.548970284333332
4.210785038,0.069297276,95.99533062816276,100.0,charge,1,1.548970284333332
4.210884797,0.06932458133333333,96.00787386965024,100.0,charge,1,1.548970284333332
4.210866985,0.06846958266666667,96.02037451294586,100.0,charge,1,1.548970284333332
4.210888645,0.06942427133333333,96.0328436030216,100.0,charge,1,1.548970284333332
4.21096043,0.06911313666666667,96.04540178454177,100.0,charge,1,1.548970284333332
4.210870468,0.068668726,96.05787273068928,100.0,charge,1,1.548970284333332
4.210832839,0.06880086866666667,96.07037151791314,100.0,charge,1,1.548970284333332
4.210925164,0.06795812733333333,96.08284246406066,100.0,charge,1,1.548970284333332
4.210934953,0.06822674266666666,96.09534125128454,100.0,charge,1,1.548970284333332
4.211015589,0.069016818,96.10775195131538,100.0,charge,1,1.548970284333332
4.210788669,0.06877719933333333,96.1202804356874,100.0,charge,1,1.548970284333332
4.211058679,0.067742136,96.13275138183492,100.0,charge,1,1.548970284333332
4.211088863,0.06804911933333334,96.1451897884442,100.0,charge,1,1.548970284333332
4.211066044,0.06724405466666666,96.15762819505348,100.0,charge,1,1.548970284333332
4.211088156,0.06836255466666667,96.170068448768,100.0,charge,1,1.548970284333332
4.21114833,0.06793783,96.18250685537726,100.0,charge,1,1.548970284333332
4.211387198,0.06868968066666667,96.1949175554081,100.0,charge,1,1.548970284333332
4.211037625,0.06738295600000001,96.2073559620174,100.0,charge,1,1.548970284333332
4.211188745,0.067765226,96.21979621573188,100.0,charge,1,1.548970284333332
4.211260087,0.06880614666666666,96.23223462234117,100.0,charge,1,1.548970284333332
4.211353778,0.06762457333333334,96.244645322372,100.0,charge,1,1.548970284333332
4.211221062,0.06824206933333334,96.25701127224376,100.0,charge,1,1.548970284333332
4.211388119,0.06920432733333333,96.2693790584609,100.0,charge,1,1.548970284333332
4.211582921,0.067824066,96.28177438985892,100.0,charge,1,1.548970284333332
4.21118972,0.06879524933333334,96.29414033973067,100.0,charge,1,1.548970284333332
4.211509432,0.06842215333333333,96.30647874442153,100.0,charge,1,1.548970284333332
4.211334033,0.067397432,96.31887407581956,100.0,charge,1,1.548970284333332
4.211473972,0.067593524,96.33121064416504,100.0,charge,1,1.548970284333332
